,Length,Most,Average,Unique,WeightLength,WeightUnique,Target
1258,206,21,12.0,95,84.34,133.81,1
1259,263,25,15.4,112,73.25,116.21,1
1260,122,20,9.6,43,46.32,73.49,1
1261,172,16,11.4,51,43.67,69.29,1
1262,90,2,2.0,82,13.13,20.83,1
1263,221,30,17.4,90,79.72,126.48,1
1264,301,19,17.0,144,76.59,121.52,1
1265,111,10,6.2,61,10.16,16.12,1
1266,161,22,13.4,55,79.21,125.67,1
1267,76,12,6.6,45,13.21,20.96,1
1268,73,8,4.2,55,15.23,24.16,1
1269,67,5,4.2,41,16.89,26.8,1
1270,148,18,12.0,68,69.2,109.79,1
1271,107,12,7.4,49,23.8,37.76,1
1272,85,4,3.2,63,25.0,39.66,1
1273,99,32,10.0,32,19.55,31.02,1
1274,116,12,8.4,47,30.7,48.71,1
1275,159,11,8.8,85,49.03,77.8,1
1276,180,28,14.8,87,38.81,61.59,1
1277,60,17,7.8,26,14.66,23.26,1
1278,99,12,7.2,51,57.57,91.33,1
1279,119,12,4.8,78,25.66,40.72,1
1280,99,11,7.6,27,24.99,39.65,1
1281,218,24,14.2,53,44.19,70.11,1
1282,110,6,5.2,57,23.96,38.01,1
1283,106,39,13.2,34,53.75,85.28,1
1284,112,8,7.2,55,46.96,74.5,1
1285,173,19,11.6,88,59.17,93.88,1
1286,33,5,3.0,20,5.08,8.05,1
1287,107,27,10.4,50,35.64,56.55,1
1288,345,17,13.2,118,134.93,214.08,1
1289,202,31,17.6,73,68.58,108.81,1
1290,131,7,5.8,78,27.57,43.74,1
1291,102,17,7.8,50,9.15,14.52,1
1292,45,5,3.0,32,9.54,15.13,1
1293,175,4,3.4,115,18.6,29.5,1
1294,116,6,4.6,69,25.43,40.35,1
1295,159,8,6.4,85,25.77,40.88,1
1296,221,20,17.0,99,90.73,143.95,1
1297,99,7,4.6,59,31.34,49.73,1
1298,73,15,5.6,38,19.34,30.68,1
1299,84,16,8.0,43,11.73,18.61,1
1300,98,21,7.8,40,35.94,57.02,1
1301,261,43,21.6,126,34.48,54.7,1
1302,136,29,10.0,65,25.32,40.18,1
1303,293,27,10.4,200,96.34,152.85,1
1304,155,14,12.4,46,89.75,142.4,1
1305,110,10,7.6,42,45.76,72.61,1
1306,312,22,11.8,186,106.84,169.51,1
1307,115,10,6.2,58,31.46,49.91,1
1308,156,16,9.2,58,72.22,114.58,1
1309,248,24,16.8,75,65.79,104.39,1
1310,79,10,4.2,62,35.0,55.54,1
1311,38,4,2.8,28,8.71,13.82,1
1312,35,10,5.2,12,22.83,36.22,1
1313,278,24,15.4,158,83.82,132.98,1
1314,85,5,4.6,49,4.97,7.88,1
1315,190,26,13.8,113,73.52,116.64,1
1316,117,9,7.0,50,45.05,71.48,1
1317,130,45,11.8,67,21.05,33.39,1
1318,107,11,7.2,55,55.91,88.71,1
1319,117,20,7.0,77,26.47,41.99,1
1320,119,14,8.4,71,26.33,41.77,1
1321,53,7,3.8,36,30.48,48.35,1
1322,53,5,2.4,46,12.82,20.34,1
1323,160,7,5.0,100,30.64,48.61,1
1324,110,11,8.4,47,35.37,56.12,1
1325,122,7,4.8,87,38.27,60.71,1
1326,110,9,5.2,79,26.39,41.87,1
1327,98,13,8.4,44,17.08,27.1,1
1328,189,32,14.6,81,45.68,72.48,1
1329,80,6,4.2,54,19.15,30.38,1
1330,167,19,13.4,49,25.66,40.71,1
1331,171,16,12.0,67,42.26,67.05,1
1332,174,17,9.0,76,41.05,65.13,1
1333,115,11,7.8,45,30.81,48.88,1
1334,84,6,3.8,48,21.58,34.23,1
1335,162,14,10.2,84,60.36,95.77,1
1336,130,17,11.4,48,18.38,29.16,1
1337,128,7,4.8,88,16.37,25.97,1
1338,273,22,13.8,104,108.65,172.38,1
1339,99,16,7.8,54,25.4,40.3,1
1340,93,9,6.6,54,22.25,35.3,1
1341,112,8,5.0,64,18.85,29.9,1
1342,90,6,5.0,53,20.63,32.74,1
1343,261,13,9.4,134,72.37,114.82,1
1344,169,12,9.0,66,59.31,94.11,1
1345,110,12,8.8,46,59.04,93.66,1
1346,143,47,18.6,50,54.65,86.71,1
1347,210,33,19.2,80,65.03,103.18,1
1348,113,8,5.8,64,32.06,50.87,1
1349,87,25,10.6,24,49.04,77.81,1
1350,141,25,17.0,43,31.69,50.28,1
1351,130,8,6.0,64,44.16,70.06,1
1352,107,11,8.8,40,41.53,65.9,1
1353,56,11,5.8,29,25.97,41.2,1
1354,195,37,19.6,79,98.56,156.37,1
1355,127,12,8.8,62,29.69,47.1,1
1356,131,7,6.4,60,33.33,52.89,1
1357,187,12,7.4,83,42.06,66.73,1
1358,83,6,4.6,48,23.87,37.87,1
1359,213,21,11.2,85,58.15,92.26,1
1360,61,4,3.0,40,22.19,35.2,1
1361,172,12,8.6,75,40.54,64.32,1
1362,73,9,5.6,34,35.42,56.19,1
1363,85,8,5.6,54,32.36,51.35,1
1364,76,8,5.8,37,38.06,60.39,1
1365,87,7,3.8,64,40.76,64.66,1
1366,84,11,7.2,37,10.92,17.33,1
1367,107,22,8.2,47,21.21,33.65,1
1368,55,3,2.6,46,9.35,14.83,1
1369,134,35,11.2,61,34.93,55.41,1
1370,333,78,43.8,91,36.32,57.62,1
1371,84,7,5.0,54,38.56,61.18,1
1372,123,11,5.8,75,22.46,35.63,1
1373,79,8,5.2,48,35.87,56.91,1
1374,82,11,7.0,47,17.91,28.41,1
1375,109,21,8.0,54,46.13,73.19,1
1376,123,31,15.8,44,67.49,107.08,1
1377,94,9,7.4,45,24.73,39.24,1
1378,121,12,8.8,58,33.15,52.59,1
1379,87,5,4.2,62,14.6,23.17,1
1380,158,9,5.8,83,30.16,47.85,1
1381,91,25,9.6,38,13.76,21.83,1
1382,363,34,23.0,183,58.19,92.32,1
1383,82,9,6.8,31,23.39,37.11,1
1384,101,16,8.6,41,29.3,46.48,1
1385,83,10,5.8,43,32.22,51.12,1
1386,96,42,15.0,17,29.67,47.08,1
1387,130,20,9.2,60,38.42,60.95,1
1388,233,7,6.4,111,43.04,68.29,1
1389,123,23,9.8,53,57.92,91.9,1
1390,104,10,8.2,65,12.75,20.22,1
1391,52,2,1.8,48,6.18,9.81,1
1392,185,18,8.2,107,39.83,63.19,1
1393,72,5,4.0,39,16.32,25.89,1
1394,99,16,8.2,35,22.73,36.06,1
1395,196,19,9.8,111,84.47,134.02,1
1396,281,30,17.2,152,65.36,103.69,1
1397,102,4,3.0,78,21.93,34.79,1
1398,42,14,5.4,17,16.26,25.8,1
1399,125,16,6.0,82,12.11,19.21,1
1400,89,7,6.2,57,7.51,11.92,1
1401,169,20,10.2,105,51.22,81.27,1
1402,111,21,8.8,42,61.09,96.92,1
1403,98,15,7.0,38,18.95,30.07,1
1404,148,5,4.8,104,26.73,42.41,1
1405,102,10,6.2,52,36.33,57.64,1
1406,221,18,14.8,68,65.14,103.35,1
1407,347,21,16.8,181,63.01,99.97,1
1408,105,9,6.2,59,47.86,75.94,1
1409,95,20,8.4,44,36.99,58.7,1
1410,113,14,12.2,36,45.04,71.46,1
1411,319,15,12.4,161,124.15,196.97,1
1412,71,27,8.6,30,60.02,95.23,1
1413,53,12,6.0,27,36.02,57.14,1
1414,83,7,3.4,56,29.57,46.92,1
1415,171,13,9.8,65,51.69,82.01,1
1416,90,5,4.0,64,34.73,55.09,1
1417,129,11,6.8,62,12.59,19.97,1
1418,376,16,12.4,218,79.64,126.36,1
1419,231,9,7.8,131,37.82,60.0,1
1420,178,18,10.8,74,97.83,155.22,1
1421,134,12,6.8,81,44.25,70.2,1
1422,131,9,6.0,72,47.42,75.23,1
1423,46,11,6.8,17,20.15,31.97,1
1424,313,20,9.6,192,55.49,88.03,1
1425,101,9,5.8,51,47.11,74.75,1
1426,51,9,4.0,27,33.7,53.47,1
1427,143,23,14.6,56,35.07,55.65,1
1428,159,17,11.2,72,25.0,39.67,1
1429,163,19,13.6,64,38.81,61.57,1
1430,48,4,3.4,28,8.62,13.68,1
1431,123,8,5.6,83,10.22,16.21,1
1432,29,3,1.4,27,4.35,6.89,1
1433,64,6,4.2,45,11.93,18.93,1
1434,127,4,3.2,81,17.95,28.48,1
1435,83,7,4.8,53,30.55,48.47,1
1436,84,25,7.4,37,12.96,20.56,1
1437,170,20,15.6,61,58.78,93.25,1
1438,145,15,10.4,68,60.15,95.43,1
1439,128,10,6.0,75,14.96,23.74,1
1440,137,5,3.6,85,30.43,48.28,1
1441,83,7,4.4,48,16.0,25.39,1
1442,134,8,5.6,79,44.08,69.94,1
1443,167,6,4.6,105,29.67,47.07,1
1444,128,8,5.6,65,12.62,20.02,1
1445,162,17,10.8,67,57.62,91.42,1
1446,127,16,11.6,41,60.66,96.25,1
1447,162,6,5.2,112,22.15,35.14,1
1448,72,8,4.8,46,17.65,28.01,1
1449,112,9,4.6,77,23.38,37.1,1
1450,141,8,6.6,62,49.18,78.03,1
1451,246,25,18.8,99,92.98,147.52,1
1452,130,20,10.0,47,49.37,78.33,1
1453,225,14,12.0,108,67.43,106.99,1
1454,94,28,12.2,25,0.1,0.16,1
1455,134,6,4.8,92,9.48,15.04,1
1456,354,15,10.4,212,62.75,99.56,1
1457,85,10,8.4,38,18.32,29.06,1
1458,262,34,18.2,98,63.2,100.26,1
1459,154,5,4.4,100,32.49,51.55,1
1460,188,18,10.2,68,62.33,98.89,1
1461,58,12,5.4,35,13.2,20.95,1
1462,210,37,18.6,53,71.42,113.31,1
1463,86,13,8.0,45,37.76,59.91,1
1464,232,55,18.4,108,59.7,94.72,1
1465,177,14,6.8,105,33.73,53.52,1
1466,140,15,11.6,40,58.46,92.75,1
1467,126,25,14.0,56,68.85,109.24,1
1468,345,156,47.0,101,32.06,50.86,1
1469,301,19,16.4,160,81.2,128.83,1
1470,158,27,11.6,75,33.21,52.69,1
1471,74,10,5.8,38,20.86,33.1,1
1472,314,17,12.6,181,111.71,177.24,1
1473,342,20,15.4,180,99.02,157.1,1
1474,49,4,2.0,44,6.62,10.5,1
1475,112,11,7.6,62,44.04,69.88,1
1476,65,11,6.8,21,22.09,35.05,1
1477,105,12,8.2,50,35.21,55.87,1
1478,213,39,20.0,45,49.72,78.88,1
1479,298,6,6.0,193,40.63,64.46,1
1480,303,63,29.6,109,78.5,124.55,1
1481,117,8,5.8,59,27.29,43.29,1
1482,69,4,3.4,46,27.75,44.02,1
1483,293,25,14.4,142,67.15,106.54,1
1484,58,7,3.6,41,12.17,19.31,1
1485,176,7,6.2,73,37.37,59.28,1
1486,90,9,5.8,59,36.09,57.26,1
1487,95,5,3.6,71,14.81,23.5,1
1488,127,12,9.2,36,39.3,62.35,1
1489,105,14,7.6,45,32.16,51.02,1
1490,202,65,18.8,69,48.18,76.44,1
1491,212,25,16.4,91,72.42,114.91,1
1492,341,38,22.2,190,103.24,163.8,1
1493,76,3,2.8,61,6.0,9.53,1
1494,140,13,10.0,53,58.21,92.36,1
1495,78,15,7.0,43,29.01,46.03,1
1496,97,6,4.2,73,18.5,29.35,1
1497,81,7,5.0,46,12.89,20.46,1
1498,165,7,5.8,82,35.09,55.68,1
1499,155,25,13.4,68,57.65,91.46,1
1500,81,6,4.6,49,10.73,17.03,1
1501,173,22,15.0,89,48.61,77.13,1
1502,175,9,5.2,95,26.79,42.51,1
1503,249,14,11.0,120,65.03,103.18,1
1504,88,6,4.4,45,22.64,35.92,1
1505,204,11,8.8,71,65.57,104.04,1
1506,110,12,6.4,59,28.75,45.61,1
1507,126,8,5.8,59,57.06,90.53,1
1508,164,16,9.2,79,40.4,64.1,1
1509,72,5,3.2,52,19.06,30.24,1
1510,91,6,4.2,51,35.25,55.92,1
1511,66,3,2.2,56,7.03,11.16,1
1512,80,13,6.6,32,18.38,29.16,1
1513,82,11,6.6,45,27.11,43.01,1
1514,74,11,6.0,45,14.93,23.69,1
1515,103,14,9.2,48,24.35,38.64,1
1516,203,11,7.4,89,59.48,94.37,1
1517,77,6,3.8,44,27.92,44.3,1
1518,108,7,6.4,67,36.06,57.22,1
1519,50,6,4.2,33,10.61,16.84,1
1520,38,5,3.6,24,11.95,18.96,1
1521,85,8,4.4,55,41.99,66.61,1
1522,178,27,11.0,58,53.55,84.96,1
1523,110,17,10.2,60,40.42,64.13,1
1524,109,8,5.4,66,39.96,63.4,1
1525,244,44,19.8,81,84.55,134.14,1
1526,221,12,8.6,140,60.15,95.42,1
1527,190,9,7.6,103,56.03,88.9,1
1528,144,19,11.6,61,87.0,138.02,1
1529,124,9,5.2,94,31.24,49.56,1
1530,124,15,7.8,57,30.8,48.87,1
1531,80,7,4.4,40,27.82,44.13,1
1532,84,6,4.2,60,30.27,48.02,1
1533,132,13,12.2,32,27.06,42.94,1
1534,76,5,3.6,59,12.38,19.65,1
1535,123,12,11.2,61,49.33,78.26,1
1536,107,15,5.6,68,34.52,54.77,1
1537,182,17,12.4,62,31.71,50.31,1
1538,96,6,4.0,63,23.68,37.56,1
1539,43,4,1.6,40,4.75,7.53,1
1540,262,23,16.8,116,57.58,91.35,1
1541,92,13,9.8,19,13.28,21.07,1
1542,211,25,10.8,107,63.52,100.77,1
1543,163,31,18.2,44,138.0,218.95,1
1544,137,10,6.8,71,35.29,55.99,1
1545,103,22,10.2,44,53.71,85.22,1
1546,311,22,15.2,71,66.71,105.84,1
1547,62,19,6.0,27,13.68,21.7,1
1548,101,10,6.4,53,33.74,53.53,1
1549,53,10,5.0,33,5.43,8.62,1
1550,178,31,12.2,71,52.59,83.44,1
1551,91,8,4.6,54,48.0,76.16,1
1552,304,12,7.8,200,55.33,87.78,1
1553,78,8,5.2,42,19.32,30.66,1
1554,97,19,8.6,46,46.78,74.22,1
1555,147,9,7.8,65,18.6,29.51,1
1556,142,32,13.0,58,88.25,140.01,1
1557,256,44,22.2,55,97.78,155.14,1
1558,115,20,8.8,58,41.51,65.86,1
1559,170,8,6.0,85,43.47,68.97,1
1560,126,18,9.6,61,13.89,22.04,1
1561,204,18,11.4,81,83.2,132.01,1
1562,180,12,9.8,105,67.14,106.53,1
1563,84,6,5.0,51,25.11,39.85,1
1564,100,7,5.0,58,22.47,35.65,1
1565,60,6,4.2,41,5.51,8.74,1
1566,140,36,15.2,43,42.91,68.08,1
1567,135,24,12.2,44,53.99,85.65,1
1568,108,5,4.6,64,30.36,48.17,1
1569,168,40,11.4,93,35.77,56.76,1
1570,54,6,3.6,34,35.49,56.3,1
1571,136,19,9.2,60,32.68,51.84,1
1572,222,12,9.2,140,75.71,120.11,1
1573,109,19,8.4,43,50.38,79.94,1
1574,108,8,5.0,62,26.97,42.79,1
1575,94,20,7.4,49,54.74,86.84,1
1576,197,20,13.0,116,59.26,94.01,1
1577,204,9,8.0,95,62.57,99.27,1
1578,273,50,28.6,78,66.13,104.94,1
1579,142,9,5.2,109,17.98,28.53,1
1580,126,9,6.8,57,51.83,82.23,1
1581,85,10,5.8,49,26.87,42.63,1
1582,229,35,18.2,86,49.81,79.02,1
1583,114,10,8.4,47,37.9,60.12,1
1584,106,33,15.2,27,37.78,59.95,1
1585,85,22,8.6,41,10.66,16.91,1
1586,349,85,32.6,89,143.1,227.03,1
1587,102,15,12.0,41,59.22,93.95,1
1588,75,10,6.8,37,47.14,74.79,1
1589,121,8,7.2,63,34.69,55.05,1
1590,94,25,11.4,26,64.23,101.9,1
1591,90,5,3.4,72,26.54,42.11,1
1592,72,5,3.4,46,23.9,37.91,1
1593,139,20,15.0,50,29.03,46.06,1
1594,120,41,11.6,58,22.58,35.83,1
1595,120,10,8.4,65,35.29,55.99,1
1596,154,16,11.0,61,36.42,57.78,1
1597,365,48,26.8,197,59.97,95.15,1
1598,80,14,7.6,42,60.31,95.68,1
1599,190,29,19.4,59,172.98,274.45,1
1600,118,20,15.8,33,41.56,65.94,1
1601,121,11,9.2,51,18.26,28.97,1
1602,268,20,14.6,160,78.34,124.28,1
1603,146,23,11.4,59,25.74,40.83,1
1604,231,80,24.6,66,73.75,117.0,1
1605,165,47,19.8,44,69.6,110.43,1
1606,111,22,11.8,51,17.39,27.59,1
1607,513,51,41.4,217,59.04,93.68,1
1608,152,40,14.4,54,132.67,210.49,1
1609,101,6,4.0,72,12.32,19.54,1
1610,104,5,4.0,73,8.35,13.25,1
1611,118,8,6.4,75,21.11,33.5,1
1612,170,8,6.8,109,45.66,72.44,1
1613,258,16,11.0,145,47.58,75.49,1
1614,100,23,12.8,23,15.99,25.38,1
1615,308,17,10.4,183,123.5,195.95,1
1616,194,15,10.2,101,80.1,127.08,1
1617,228,54,30.8,46,47.38,75.17,1
1618,104,13,6.6,61,31.23,49.56,1
1619,357,29,9.8,253,55.93,88.74,1
1620,119,8,6.0,72,36.59,58.06,1
1621,237,26,20.4,80,76.49,121.36,1
1622,98,8,8.0,44,22.33,35.43,1
1623,311,13,10.0,144,82.57,130.99,1
1624,157,18,13.8,67,18.2,28.88,1
1625,66,3,2.2,48,15.52,24.63,1
1626,74,10,5.8,30,38.03,60.34,1
1627,91,13,9.0,43,60.18,95.48,1
1628,117,13,6.6,70,38.73,61.44,1
1629,131,22,14.4,48,38.67,61.35,1
1630,147,17,10.4,78,72.53,115.08,1
1631,259,47,24.8,106,104.88,166.39,1
1632,196,39,19.8,61,57.58,91.36,1
1633,66,12,8.2,24,25.91,41.11,1
1634,59,11,5.0,35,35.86,56.9,1
1635,148,9,7.4,65,54.34,86.22,1
1636,143,21,14.0,57,72.36,114.8,1
1637,116,26,15.6,43,95.51,151.53,1
1638,83,9,5.0,44,26.46,41.98,1
1639,112,9,5.4,76,22.66,35.94,1
1640,107,11,8.0,56,22.23,35.27,1
1641,137,5,3.8,99,43.78,69.46,1
1642,164,35,19.0,55,26.28,41.69,1
1643,203,30,17.4,70,27.26,43.24,1
1644,153,8,5.0,103,60.52,96.03,1
1645,47,12,5.2,26,2.93,4.65,1
1646,137,17,11.0,60,85.1,135.01,1
1647,117,13,7.2,72,29.27,46.44,1
1648,82,6,5.2,41,39.85,63.23,1
1649,90,4,4.0,44,23.14,36.72,1
1650,278,18,9.4,178,49.1,77.9,1
1651,163,24,14.4,50,67.7,107.41,1
1652,83,8,5.6,51,36.05,57.2,1
1653,59,8,5.8,33,8.13,12.9,1
1654,244,23,17.6,56,55.12,87.45,1
1655,73,4,2.6,60,16.15,25.62,1
1656,109,11,5.8,55,56.81,90.13,1
1657,73,15,5.6,40,12.03,19.09,1
1658,134,12,9.8,58,33.57,53.26,1
1659,132,16,10.0,55,25.66,40.71,1
1660,138,8,6.8,46,59.63,94.6,1
1661,269,22,11.0,122,58.59,92.95,1
1662,116,18,9.4,53,21.06,33.41,1
1663,163,13,10.2,61,59.22,93.96,1
1664,87,7,5.6,48,37.62,59.69,1
1665,138,13,13.0,28,36.84,58.45,1
1666,188,8,6.8,103,66.54,105.57,1
1667,67,4,3.8,40,22.57,35.8,1
1668,178,37,17.8,45,113.51,180.09,1
1669,68,8,6.2,32,23.82,37.79,1
1670,121,15,7.8,64,34.4,54.58,1
1671,146,15,9.8,81,54.21,86.01,1
1672,124,8,6.2,62,29.57,46.92,1
1673,117,9,7.0,45,36.02,57.16,1
1674,128,17,8.0,54,61.98,98.34,1
1675,159,24,10.6,60,98.09,155.62,1
1676,58,6,3.4,42,12.82,20.34,1
1677,190,13,10.4,89,53.58,85.0,1
1678,67,8,5.4,35,17.45,27.68,1
1679,259,9,5.8,177,33.61,53.32,1
1680,297,12,8.2,223,46.71,74.11,1
1681,123,23,13.2,59,19.35,30.7,1
1682,169,13,10.0,52,77.79,123.42,1
1683,80,18,8.8,36,5.88,9.33,1
1684,104,25,7.4,48,29.77,47.23,1
1685,112,21,13.8,29,46.17,73.26,1
1686,93,7,4.6,64,17.96,28.49,1
1687,150,19,10.8,60,51.18,81.2,1
1688,208,13,10.2,99,48.84,77.49,1
1689,104,7,4.4,77,33.44,53.05,1
1690,31,7,3.8,15,19.11,30.31,1
1691,182,10,8.4,90,61.71,97.9,1
1692,112,22,12.0,23,72.06,114.33,1
1693,130,14,10.4,39,20.74,32.91,1
1694,60,10,4.2,41,14.49,22.99,1
1695,246,45,15.6,135,58.64,93.03,1
1696,115,11,6.8,74,58.88,93.41,1
1697,114,10,7.0,55,37.54,59.55,1
1698,334,121,31.2,149,43.57,69.13,1
1699,90,6,3.8,50,23.04,36.56,1
1700,77,6,5.0,35,34.48,54.7,1
1701,181,14,7.8,100,43.38,68.83,1
1702,127,12,7.6,83,40.32,63.97,1
1703,75,12,8.0,31,39.88,63.28,1
1704,381,47,18.0,207,89.44,141.9,1
1705,144,15,6.6,79,22.84,36.23,1
1706,85,4,2.4,71,13.25,21.02,1
1707,121,4,3.8,98,29.91,47.45,1
1708,295,34,22.8,123,99.67,158.14,1
1709,83,22,11.0,29,67.29,106.76,1
1710,114,6,5.0,76,27.47,43.58,1
1711,108,11,7.4,59,25.17,39.94,1
1712,58,5,4.2,27,8.22,13.05,1
1713,92,24,11.0,40,25.86,41.04,1
1714,149,22,11.4,49,71.19,112.95,1
1715,107,10,6.2,54,49.79,79.0,1
1716,147,20,10.8,75,23.36,37.06,1
1717,133,16,8.8,70,14.74,23.38,1
1718,191,26,10.0,114,49.28,78.19,1
1719,136,23,13.8,45,96.17,152.58,1
1720,113,18,10.6,53,16.45,26.09,1
1721,136,27,17.2,39,22.27,35.33,1
1722,112,10,7.0,53,23.83,37.81,1
1723,91,5,4.6,56,17.54,27.84,1
1724,146,10,8.2,71,57.88,91.84,1
1725,145,7,5.6,105,47.21,74.9,1
1726,144,18,11.6,63,53.95,85.59,1
1727,137,11,6.6,69,69.69,110.57,1
1728,280,32,18.6,82,128.95,204.6,1
1729,265,38,26.0,83,96.45,153.02,1
1730,143,30,13.8,48,77.27,122.59,1
1731,108,9,6.0,59,27.84,44.18,1
1732,170,17,12.2,52,47.44,75.26,1
1733,73,11,6.6,39,29.19,46.32,1
1734,139,37,15.2,35,42.78,67.87,1
1735,134,21,12.6,54,15.57,24.7,1
1736,159,15,11.6,58,65.02,103.16,1
1737,209,46,18.2,109,63.22,100.31,1
1738,243,38,19.2,76,93.81,148.84,1
1739,126,21,11.8,54,34.93,55.42,1
1740,203,13,9.2,91,62.66,99.41,1
1741,77,13,6.6,41,42.73,67.79,1
1742,169,30,17.2,60,62.19,98.67,1
1743,155,11,6.8,88,56.48,89.61,1
1744,124,15,9.0,49,47.26,74.98,1
1745,126,13,7.0,65,54.28,86.11,1
1746,71,12,6.8,31,17.26,27.38,1
1747,130,8,6.0,59,53.32,84.6,1
1748,151,16,6.8,89,32.81,52.05,1
1749,227,9,8.2,122,58.1,92.19,1
1750,169,11,9.6,79,41.09,65.19,1
1751,233,28,18.4,82,30.49,48.37,1
1752,82,9,6.0,45,24.08,38.21,1
1753,26,4,2.8,16,5.73,9.1,1
1754,95,9,5.4,58,32.14,51.0,1
1755,58,8,4.8,25,12.57,19.94,1
1756,172,19,14.8,55,93.13,147.75,1
1757,75,7,3.4,63,13.3,21.1,1
1758,144,6,4.6,76,15.21,24.13,1
1759,141,5,3.8,112,26.16,41.5,1
1760,93,17,6.6,53,31.07,49.3,1
1761,102,3,2.6,79,16.41,26.03,1
1762,311,9,6.8,180,64.22,101.89,1
1763,117,13,7.6,64,54.99,87.25,1
1764,188,18,9.2,91,93.35,148.11,1
1765,339,19,10.4,207,42.25,67.04,1
1766,136,22,9.6,68,50.64,80.35,1
1767,123,29,14.6,41,29.77,47.22,1
1768,360,6,5.2,250,49.52,78.57,1
1769,153,16,9.0,83,58.53,92.87,1
1770,116,7,4.0,77,19.61,31.11,1
1771,95,7,6.8,31,28.37,45.01,1
1772,194,21,14.6,84,74.47,118.15,1
1773,86,9,5.0,51,36.4,57.75,1
1774,65,8,4.6,36,10.47,16.61,1
1775,84,9,6.0,30,26.14,41.47,1
1776,131,12,6.8,76,26.47,41.99,1
1777,107,18,10.0,56,63.46,100.68,1
1778,119,12,6.2,59,20.9,33.16,1
1779,192,25,15.0,73,48.17,76.42,1
1780,120,9,7.8,60,57.13,90.63,1
1781,90,10,5.4,45,19.58,31.07,1
1782,196,28,19.4,68,105.19,166.89,1
1783,107,19,13.0,44,43.41,68.88,1
1784,212,28,14.8,62,64.46,102.26,1
1785,122,35,17.8,20,7.28,11.56,1
1786,63,5,3.8,37,18.74,29.73,1
1787,216,16,11.8,111,75.89,120.41,1
1788,106,6,5.6,53,15.57,24.71,1
1789,150,10,6.2,80,54.17,85.94,1
1790,269,58,23.6,109,67.42,106.96,1
1791,41,5,3.4,26,16.41,26.04,1
1792,146,33,12.6,65,58.83,93.34,1
1793,122,16,9.6,54,49.95,79.25,1
1794,144,13,10.0,52,50.71,80.46,1
1795,135,52,12.8,66,18.1,28.72,1
1796,89,14,6.4,46,38.34,60.82,1
1797,79,9,5.2,43,12.46,19.78,1
1798,92,8,5.8,56,12.02,19.07,1
1799,95,4,3.8,63,24.81,39.37,1
1800,126,13,8.6,58,31.65,50.22,1
1801,333,42,30.2,69,84.16,133.54,1
1802,125,31,17.6,33,110.28,174.96,1
1803,126,14,10.0,57,20.17,32.0,1
1804,188,9,6.2,121,48.57,77.06,1
1805,298,67,20.2,154,42.56,67.52,1
1806,116,16,10.6,52,63.09,100.09,1
1807,61,7,4.2,32,29.88,47.4,1
1808,310,27,16.6,122,72.22,114.59,1
1809,307,18,12.4,183,83.78,132.93,1
1810,109,11,6.6,75,46.04,73.05,1
1811,136,11,8.6,56,34.25,54.34,1
1812,97,5,3.8,69,32.66,51.83,1
1813,158,29,23.2,27,129.51,205.48,1
1814,275,12,6.6,218,25.95,41.18,1
1815,115,23,8.8,52,64.4,102.17,1
1816,55,7,4.6,32,25.17,39.93,1
1817,99,11,7.2,51,44.8,71.08,1
1818,83,29,8.2,38,13.1,20.79,1
1819,97,16,9.2,43,17.16,27.23,1
1820,91,15,9.6,43,21.69,34.42,1
1821,92,11,6.2,53,43.12,68.41,1
1822,170,24,18.0,57,124.05,196.81,1
1823,42,4,2.4,33,14.03,22.26,1
1824,84,4,3.4,59,26.57,42.16,1
1825,187,32,19.4,60,42.43,67.32,1
1826,328,72,31.6,142,38.77,61.5,1
1827,111,14,10.2,54,50.62,80.31,1
1828,80,9,5.2,38,46.22,73.33,1
1829,172,14,8.6,101,51.73,82.07,1
1830,75,11,6.6,38,25.76,40.87,1
1831,123,15,6.2,62,50.93,80.81,1
1832,100,9,7.2,46,38.08,60.42,1
1833,115,17,11.2,53,40.89,64.88,1
1834,145,26,12.4,83,24.1,38.23,1
1835,86,4,2.8,55,13.3,21.11,1
1836,97,5,3.4,67,10.67,16.93,1
1837,142,35,12.2,51,35.27,55.95,1
1838,96,4,4.0,58,18.83,29.88,1
1839,131,10,6.8,64,34.68,55.02,1
1840,64,7,4.2,44,12.42,19.7,1
1841,139,8,6.4,77,32.94,52.27,1
1842,166,35,16.8,50,54.08,85.8,1
1843,225,12,6.0,185,31.2,49.5,1
1844,161,16,7.6,104,61.77,98.0,1
1845,65,3,3.0,38,16.58,26.31,1
1846,265,42,22.8,112,101.87,161.63,1
1847,227,22,12.0,124,48.8,77.43,1
1848,101,8,6.4,42,22.63,35.9,1
1849,106,5,4.4,75,34.35,54.49,1
1850,121,10,9.0,68,30.27,48.02,1
1851,67,7,3.6,46,24.6,39.02,1
1852,38,3,2.8,21,16.37,25.98,1
1853,147,11,6.4,71,35.26,55.94,1
1854,112,18,9.8,53,54.75,86.86,1
1855,263,101,32.8,74,21.88,34.72,1
1856,200,18,10.0,88,55.35,87.82,1
1857,113,15,7.0,56,48.54,77.02,1
1858,155,19,9.6,88,31.66,50.24,1
1859,120,14,9.2,44,57.2,90.75,1
1860,71,6,4.4,39,21.61,34.28,1
1861,241,15,7.2,117,51.17,81.18,1
1862,150,8,5.2,103,37.07,58.81,1
1863,92,4,2.4,69,23.69,37.58,1
1864,238,34,28.0,55,95.5,151.52,1
